id,debut,fin,type,id_pers,id_emploi,part_temps,id_temps,plage_type,decompte_temps,exempt_nuit,exempt_astreinte,exempt_bloc
3241,2002-12-11,,cdi,2194,247,0.8,349,jour,heures,0,1,1
3242,2000-02-04,2001-01-04,cdi,2195,210,0.8,302,jour,heures,1,0,1
3243,2001-03-20,2002-07-20,cdi,2196,36,1.0,78,astreinte,astreinte,0,0,1
3244,2002-09-02,2004-03-02,cdi,2196,36,1.0,77,jour,heures,0,1,1
3245,2000-08-06,2002-01-06,cdi,2197,247,1.0,350,nuit,heures,0,0,1
3246,2010-11-03,,cdi,2198,227,0.8,325,nuit,heures,1,0,1
3247,2018-01-09,2019-03-09,apprenti,2199,154,0.9,216,forfait,jours,1,0,1
3248,2002-05-16,2003-04-16,cdi,2200,5,1.0,11,bloc,heures,0,0,0
3249,2008-01-25,2008-12-25,apprenti,2201,210,1.0,302,jour,heures,1,0,1
3250,2008-12-28,,cdi,2201,48,1.0,98,forfait,jours,1,0,1
3251,2002-08-06,2003-08-06,cdi,2202,24,1.0,55,jour,heures,0,0,1
3252,2000-05-23,2001-08-23,cdi,2203,153,1.0,215,forfait,jours,1,0,1
3253,2002-10-05,,cdi,2204,65,1.0,116,astreinte,astreinte,0,0,1
3254,2002-06-17,2003-11-17,cdi,2205,299,0.5,416,nuit,heures,0,1,1
3255,2003-11-21,2004-09-21,cdi,2205,201,1.0,286,forfait,jours,0,1,0
3256,2000-01-28,,cdi,2206,108,1.0,168,jour,heures,0,0,1
3257,2000-03-26,2000-04-26,cdd,2207,238,1.0,336,jour,heures,1,1,1
3258,2000-05-27,2001-05-27,cdi,2207,299,1.0,416,nuit,heures,0,1,1
3259,2001-06-24,2026-03-01,cdd,2207,207,1.0,297,jour,heures,0,0,1
3260,2000-12-28,,cdi,2208,221,0.8,318,nuit,heures,0,1,0
3261,2012-09-28,2013-10-28,cdd,2209,260,0.5,364,nuit,heures,0,0,1
3262,2002-05-07,2003-01-07,cdd,2210,92,1.0,152,forfait,jours,0,1,1
3263,2018-04-16,2018-08-16,cdd,2211,80,0.8,139,forfait,jours,0,1,1
3264,2018-08-20,,cdi,2211,289,1.0,405,forfait,jours,0,1,1
3265,2014-02-11,2014-10-11,cdi,2212,197,0.8,278,jour,heures,0,1,0
3266,2001-01-18,2002-03-18,cdd,2213,43,0.8,87,nuit,heures,0,0,0
3267,2002-06-14,2003-07-14,cdi,2214,274,1.0,387,jour,heures,1,0,1
3268,2001-12-20,2002-07-20,cdd,2215,75,1.0,132,jour,heures,0,0,1
3269,2002-09-11,2003-10-11,cdd,2215,75,1.0,132,jour,heures,1,0,1
3270,2003-11-30,2026-01-01,cdd,2215,165,0.8,233,nuit,heures,0,0,1
3271,2000-03-19,2000-09-19,cdi,2216,190,1.0,265,astreinte,astreinte,0,0,1
3272,2011-12-18,2012-07-18,cdi,2217,7,1.0,16,jour,heures,1,0,1
3273,2012-09-11,,cdi,2217,108,1.0,168,jour,heures,0,0,1
3274,2000-11-15,,cdi,2218,57,1.0,107,jour,heures,1,1,1
3275,2019-02-23,,cdi,2219,99,0.8,159,jour,heures,0,1,1
3276,2001-04-16,2002-12-16,cdi,2220,201,0.8,286,forfait,jours,1,0,0
3277,2015-03-05,,cdi,2221,164,1.0,232,nuit,heures,0,1,1
3278,2005-05-25,2006-07-25,cdd,2222,191,1.0,266,jour,heures,0,1,0
3279,2002-09-07,2002-11-07,cdd,2223,263,1.0,369,nuit,heures,0,0,0
3280,2002-12-24,2003-06-24,cdi,2223,268,1.0,376,jour,heures,0,1,1
3281,2002-12-28,2004-09-28,cdi,2224,6,1.0,15,astreinte,astreinte,0,0,1
3282,2004-11-04,2005-07-04,cdi,2224,193,1.0,272,jour,heures,0,1,1
3283,2000-01-30,,cdi,2225,207,1.0,297,jour,heures,0,1,1
3284,2001-08-06,2002-08-06,cdi,2226,98,1.0,158,jour,heures,0,1,1
3285,2000-02-16,2000-11-16,cdd,2227,247,0.8,350,nuit,heures,0,0,1
3286,2000-11-23,2002-05-23,cdd,2227,289,1.0,405,forfait,jours,0,1,0
3287,2000-08-06,2001-05-06,cdi,2228,143,1.0,203,jour,heures,0,0,1
3288,2001-06-05,2001-07-05,cdd,2228,107,1.0,167,jour,heures,0,0,1
3289,2001-08-23,,cdi,2228,107,1.0,167,jour,heures,0,1,1
3290,2001-03-23,2002-09-23,cdi,2229,223,1.0,321,nuit,heures,0,1,1
3291,2002-02-10,2004-01-10,cdi,2230,205,1.0,294,jour,heures,0,0,1
3292,2005-01-07,2005-03-07,cdd,2231,43,0.8,87,nuit,heures,0,0,1
3293,2016-02-27,2016-10-27,cdi,2232,282,0.8,396,nuit,heures,0,0,0
3294,2016-12-20,2018-02-20,cdi,2232,261,0.8,365,nuit,heures,0,1,1
3295,2004-11-13,2006-04-13,cdi,2233,41,0.8,85,forfait,jours,0,0,1
3296,2006-05-25,2008-04-25,cdi,2233,41,1.0,85,forfait,jours,1,1,1
3297,2008-04-29,2009-09-29,cdi,2233,41,1.0,85,forfait,jours,1,1,1
3298,2000-03-17,2001-05-17,cdd,2234,49,0.8,99,nuit,heures,0,0,1
3299,2001-06-17,2002-09-17,cdi,2234,49,1.0,99,nuit,heures,0,1,1
3300,2002-09-26,2003-03-26,cdi,2234,205,1.0,294,jour,heures,0,0,1
3301,2003-05-23,2003-07-23,cdd,2234,221,1.0,318,nuit,heures,0,1,1
3302,2004-06-28,,cdi,2235,238,0.8,338,astreinte,astreinte,0,0,1
3303,2002-06-11,2002-12-11,cdi,2236,272,0.6,384,nuit,heures,0,1,1
3304,2013-01-16,2015-01-16,cdi,2237,47,0.8,97,forfait,jours,0,1,1
3305,2000-07-11,2001-12-11,cdi,2238,220,0.8,316,nuit,heures,0,1,0
3306,2002-10-13,2003-08-13,cdi,2239,152,0.5,214,forfait,jours,0,0,0
3307,2003-08-20,2004-11-20,cdd,2239,152,0.5,214,forfait,jours,0,0,1
3308,2012-05-03,2012-10-03,cdd,2240,200,1.0,283,jour,heures,0,1,0
3309,2012-11-08,2013-08-08,cdi,2240,200,1.0,284,nuit,heures,0,1,0
3310,2013-09-14,2014-09-14,cdi,2240,200,0.6,285,bloc,heures,1,1,0
3311,2000-03-19,,cdi,2241,105,1.0,165,jour,heures,0,0,1
3312,2005-09-13,2006-06-13,cdi,2242,299,0.8,416,nuit,heures,0,1,1
3313,2002-04-03,2003-05-03,cdi,2243,200,1.0,283,jour,heures,1,0,0
3314,2003-06-01,2004-11-01,cdi,2243,200,1.0,284,nuit,heures,0,0,0
3315,2002-04-04,,cdi,2244,205,0.8,295,nuit,heures,0,1,1
3316,2002-11-11,2003-05-11,cdi,2245,11,1.0,30,astreinte,astreinte,0,0,1
3317,2000-12-01,2002-03-01,cdd,2246,58,1.0,108,jour,heures,1,0,1
3318,2002-08-13,2004-04-13,cdi,2247,210,0.8,302,jour,heures,1,1,1
3319,2001-01-21,,cdi,2248,6,1.0,13,jour,heures,1,1,1
3320,2001-04-03,2002-09-03,cdi,2249,104,1.0,164,jour,heures,0,1,1
3321,2002-10-11,2004-03-11,cdi,2249,104,1.0,164,jour,heures,1,0,1
3322,2001-02-16,2002-09-16,cdi,2250,205,0.5,295,nuit,heures,0,1,1
3323,2002-10-31,,cdi,2250,205,0.8,294,jour,heures,0,0,1
3324,2002-11-20,2003-09-20,cdi,2251,26,1.0,57,jour,heures,0,1,1
3325,2003-11-17,2004-12-17,cdi,2251,26,1.0,57,jour,heures,0,0,0
3326,2005-02-10,2007-01-10,cdi,2251,26,1.0,57,jour,heures,0,1,1
3327,2001-06-05,2002-10-05,cdi,2252,202,1.0,288,nuit,heures,0,0,0
3328,2011-01-18,2012-06-18,cdi,2253,71,1.0,126,nuit,heures,0,1,0
3329,2005-08-19,,cdi,2254,262,0.8,366,nuit,heures,0,1,0
3330,2013-01-05,,cdi,2255,210,0.5,302,jour,heures,0,0,1
3331,2000-05-29,2001-07-29,cdi,2256,65,1.0,115,nuit,heures,0,0,1
3332,2001-11-22,2002-06-22,cdi,2257,98,0.8,158,jour,heures,1,0,1
3333,2002-08-17,2002-11-17,cdd,2257,238,1.0,336,jour,heures,1,1,1
3334,2000-12-23,2002-04-23,cdi,2258,285,0.8,400,jour,heures,0,1,1
3335,2002-05-01,,cdi,2259,5,1.0,10,jour,heures,0,1,1
3336,2001-07-27,2002-09-27,cdi,2260,24,1.0,55,jour,heures,0,0,1
3337,2002-10-02,2004-02-02,cdi,2260,24,1.0,55,jour,heures,0,0,1
3338,2004-02-29,2005-11-29,cdi,2260,261,0.8,365,nuit,heures,1,1,1
3339,2001-11-21,2002-11-21,cdi,2261,282,1.0,395,jour,heures,0,1,0
3340,2002-11-28,,cdi,2261,282,1.0,396,nuit,heures,0,0,1
3341,2011-07-29,,cdi,2262,136,0.8,196,nuit,heures,1,1,0
3342,2009-08-13,,cdi,2263,271,1.0,380,jour,heures,0,0,1
3343,2000-03-06,,cdi,2264,99,1.0,159,jour,heures,0,0,1
3344,2000-08-27,2000-09-27,cdd,2265,267,1.0,375,jour,heures,0,0,1
3345,2010-04-25,2012-04-25,cdi,2266,56,0.5,106,jour,heures,0,0,1
3346,2012-05-19,2026-01-01,cdd,2266,204,0.8,293,forfait,jours,0,0,0
3347,2000-04-21,,cdi,2267,201,1.0,286,forfait,jours,0,0,0
3348,2002-07-25,2003-03-25,cdi,2268,205,1.0,295,nuit,heures,0,0,1
3349,2001-01-22,2001-06-22,cdd,2269,264,1.0,372,jour,heures,0,1,1
3350,2001-06-26,2001-12-26,cdi,2269,272,1.0,384,nuit,heures,0,1,1
3351,2001-12-27,2003-06-27,cdi,2269,272,0.5,385,astreinte,astreinte,0,0,0
3352,2003-07-12,2004-06-12,cdi,2269,272,0.8,383,jour,heures,0,0,1
3353,2004-06-16,2005-08-16,cdi,2269,272,0.8,385,astreinte,astreinte,1,0,1
3354,2001-04-08,2001-12-08,cdi,2270,275,0.8,388,jour,heures,0,0,1
3355,2001-06-22,,cdi,2271,256,1.0,360,nuit,heures,0,1,1
3356,2014-12-30,2016-08-30,cdi,2272,266,0.8,374,forfait,jours,0,0,1
3357,2002-06-23,2003-04-23,cdd,2273,47,0.5,97,forfait,jours,0,1,1
3358,2000-09-04,2001-11-04,cdi,2274,125,1.0,185,forfait,jours,1,1,1
3359,2000-12-28,2001-02-28,cdd,2275,14,1.0,36,jour,heures,0,1,1
3360,2001-01-18,2001-12-18,cdi,2276,191,1.0,266,jour,heures,0,1,1
3361,2001-08-12,2003-08-12,cdi,2277,260,1.0,364,nuit,heures,1,1,1
3362,2006-03-09,2007-08-09,cdi,2278,158,1.0,223,astreinte,astreinte,0,0,1
3363,2007-09-22,2008-05-22,cdi,2278,158,1.0,222,jour,heures,1,1,1
3364,2002-02-12,2003-01-12,cdi,2279,70,0.8,123,jour,heures,1,1,1
3365,2000-12-20,2001-03-20,cdd,2280,26,1.0,57,jour,heures,0,1,1
3366,2000-07-27,2001-04-27,cdi,2281,15,1.0,39,astreinte,astreinte,0,0,1
3367,2001-04-05,,cdi,2282,253,1.0,356,jour,heures,0,0,1
3368,2011-02-14,2011-08-14,cdi,2283,31,1.0,67,jour,heures,0,0,1
3369,2000-08-15,2002-01-15,cdi,2284,252,1.0,355,forfait,jours,0,0,1
3370,2002-02-22,2003-06-22,cdi,2284,25,1.0,56,jour,heures,0,0,1
3371,2003-08-19,2003-09-19,cdd,2284,25,0.5,56,jour,heures,0,1,1
3372,2009-10-25,2009-12-25,cdd,2285,264,1.0,372,jour,heures,0,0,1
3373,2001-07-06,,cdi,2286,282,1.0,397,astreinte,astreinte,0,0,1
3374,2016-06-19,,cdi,2287,289,0.8,405,forfait,jours,0,1,1
3375,2001-11-27,2002-12-27,cdi,2288,224,1.0,322,nuit,heures,0,0,1
3376,2015-03-31,2015-12-31,cdi,2289,49,0.8,99,nuit,heures,0,1,1
3377,2001-02-23,2002-01-23,cdd,2290,47,1.0,97,forfait,jours,0,1,1
3378,2007-06-05,2009-03-05,cdi,2291,42,0.8,86,forfait,jours,1,1,1
3379,2009-04-22,,cdi,2292,220,0.8,316,nuit,heures,0,0,1
3380,2001-02-05,2001-11-05,cdi,2293,285,1.0,401,nuit,heures,0,1,1
3381,2000-03-09,2000-09-09,cdi,2294,4,1.0,7,jour,heures,0,1,1
3382,2000-03-17,2001-08-17,cdi,2295,256,1.0,359,jour,heures,1,0,1
3383,2001-10-03,2003-01-03,cdi,2295,256,0.8,360,nuit,heures,0,1,1
3384,2018-09-17,2020-05-17,cdi,2296,227,1.0,325,nuit,heures,1,0,1
3385,2013-06-10,,cdi,2297,102,1.0,162,forfait,jours,0,0,1
3386,2019-11-26,2020-11-26,cdd,2298,224,0.5,322,nuit,heures,0,1,1
3387,2000-09-26,2001-10-26,cdi,2299,82,1.0,141,forfait,jours,0,1,1
3388,2005-12-25,2006-05-25,cdd,2300,70,1.0,124,nuit,heures,0,1,0
3389,2000-01-27,2000-09-27,cdi,2301,10,0.8,25,jour,heures,0,0,1
3390,2000-12-24,,cdi,2302,165,1.0,233,nuit,heures,0,0,1
3391,2002-09-19,,cdi,2303,106,1.0,166,forfait,jours,0,0,1
3392,2008-06-01,2009-11-01,cdi,2304,217,0.5,310,jour,heures,0,0,1
3393,2009-12-25,2011-04-25,cdi,2304,217,1.0,310,jour,heures,1,0,1
3394,2002-01-31,2004-01-31,cdi,2305,249,1.0,352,forfait,jours,1,0,1
3395,2018-07-03,2025-12-01,cdd,2306,238,0.5,337,nuit,heures,0,1,1
3396,2002-05-06,2004-04-06,cdi,2307,104,1.0,164,jour,heures,0,0,1
3397,2004-05-29,2006-03-29,cdi,2307,104,1.0,164,jour,heures,0,1,1
3398,2013-10-06,,cdi,2308,260,1.0,364,nuit,heures,0,0,1
3399,2002-05-18,2003-04-18,cdi,2309,72,1.0,128,nuit,heures,0,0,1
3400,2012-01-27,2012-12-27,cdi,2310,45,1.0,94,bloc,heures,0,1,0
3401,2012-12-27,2013-12-27,cdi,2310,45,1.0,94,bloc,heures,0,0,0
3402,2014-02-14,,cdi,2310,74,1.0,131,jour,heures,0,1,1
3403,2001-12-19,2002-06-19,cdd,2311,49,1.0,99,nuit,heures,0,0,1
3404,2001-08-23,2026-01-01,cdd,2312,261,1.0,365,nuit,heures,0,1,1
3405,2000-09-14,2002-06-14,cdi,2313,65,1.0,115,nuit,heures,0,0,1
3406,2002-07-06,2004-04-06,cdi,2313,65,1.0,116,astreinte,astreinte,0,0,1
3407,2000-06-06,2000-07-06,cdd,2314,292,0.8,409,jour,heures,0,0,1
3408,2000-07-16,2001-01-16,cdi,2314,292,0.8,409,jour,heures,0,1,1
3409,2001-02-21,2002-08-21,cdi,2314,292,1.0,409,jour,heures,1,0,1
3410,2002-09-12,,cdi,2314,262,1.0,367,bloc,heures,0,1,0
3411,2001-09-01,2002-05-01,cdi,2315,59,0.9,109,jour,heures,0,0,1
3412,2002-05-21,2002-12-21,cdi,2316,205,1.0,294,jour,heures,0,0,1
3413,2000-12-13,,cdi,2317,204,1.0,293,forfait,jours,0,0,1
3414,2002-02-06,2003-11-06,cdi,2318,227,0.5,325,nuit,heures,0,0,1
3415,2007-06-17,2007-12-17,cdd,2319,45,1.0,94,bloc,heures,0,0,0
3416,2007-12-22,,cdi,2319,32,1.0,69,jour,heures,0,1,1
3417,2016-12-25,2017-07-25,cdi,2320,286,1.0,402,jour,heures,1,1,1
3418,2017-07-28,2018-01-28,cdi,2320,286,0.5,402,jour,heures,0,1,1
3419,2001-03-09,2002-01-09,cdi,2321,200,1.0,285,bloc,heures,0,1,0
3420,2005-02-12,2005-10-12,cdi,2322,161,1.0,229,astreinte,astreinte,1,0,1
3421,2005-10-21,,cdi,2322,161,1.0,229,astreinte,astreinte,0,0,1
3422,2002-05-26,2003-08-26,cdi,2323,261,1.0,365,nuit,heures,1,1,1
3423,2001-07-28,2003-02-28,cdi,2324,152,0.5,214,forfait,jours,1,0,1
3424,2003-08-22,2004-03-22,cdi,2325,210,1.0,302,jour,heures,0,0,1
3425,2004-04-06,2005-03-06,cdi,2325,210,1.0,303,nuit,heures,0,0,1
3426,2005-04-19,2005-11-19,cdd,2325,247,1.0,349,jour,heures,0,1,1
3427,2000-11-26,2002-10-26,cdi,2326,144,1.0,204,jour,heures,0,1,1
3428,2002-09-10,2004-05-10,cdi,2327,25,1.0,56,jour,heures,0,0,0
3429,2002-03-22,2004-03-22,cdi,2328,261,1.0,365,nuit,heures,1,0,1
3430,2004-04-17,2005-01-17,cdi,2328,261,0.6,365,nuit,heures,0,1,1
3431,2005-02-11,2006-06-11,cdi,2328,43,0.8,87,nuit,heures,0,0,1
3432,2013-10-12,,cdi,2329,12,0.8,31,nuit,heures,0,1,1
3433,2001-06-08,2002-08-08,cdi,2330,247,0.9,349,jour,heures,1,0,1
3434,2002-02-19,2004-02-19,cdi,2331,272,0.8,384,nuit,heures,0,0,1
3435,2004-03-25,2005-01-25,cdi,2331,39,1.0,83,astreinte,astreinte,0,0,1
3436,2005-02-26,2005-03-26,cdd,2331,2,1.0,3,nuit,heures,0,1,1
3437,2005-03-28,2006-08-28,cdi,2331,2,1.0,3,nuit,heures,0,1,1
3438,2006-10-17,2007-04-17,cdd,2331,2,1.0,3,nuit,heures,0,1,1
3439,2001-05-18,2026-03-01,cdd,2332,191,1.0,268,astreinte,astreinte,1,0,1
3440,2000-02-03,2001-10-03,cdi,2333,203,0.8,292,astreinte,astreinte,1,0,1
3441,2001-10-19,2003-10-19,cdi,2333,31,1.0,67,jour,heures,1,0,1
3442,2000-02-24,2001-04-24,cdi,2334,217,0.9,310,jour,heures,0,1,1
3443,2000-06-26,2001-11-26,cdi,2335,192,1.0,271,astreinte,astreinte,0,0,1
3444,2000-05-13,2000-12-13,cdi,2336,201,1.0,286,forfait,jours,0,0,1
3445,2008-10-26,,cdi,2337,43,1.0,87,nuit,heures,0,0,1
3446,2000-03-11,2001-04-11,cdi,2338,100,1.0,160,jour,heures,1,1,1
3447,2011-09-13,2012-12-13,cdi,2339,58,0.9,108,jour,heures,0,1,1
3448,2013-01-30,,cdi,2339,104,1.0,164,jour,heures,1,0,1
3449,2018-04-16,2019-06-16,cdi,2340,8,1.0,19,jour,heures,0,1,1
3450,2019-07-14,2021-01-14,cdi,2340,5,1.0,10,jour,heures,1,1,1
3451,2021-03-10,2021-09-10,cdi,2340,5,1.0,10,jour,heures,0,0,1
3452,2021-10-20,2023-06-20,cdi,2340,5,1.0,10,jour,heures,0,0,1
3453,2000-05-12,2000-06-12,cdd,2341,145,0.5,205,jour,heures,0,0,1
3454,2001-11-02,2002-07-02,cdi,2342,217,0.8,310,jour,heures,0,1,1
3455,2006-11-27,2008-06-27,cdi,2343,106,1.0,166,forfait,jours,0,1,1
3456,2008-07-10,,cdi,2343,47,0.5,97,forfait,jours,1,0,1
3457,2002-12-14,,cdi,2344,45,0.9,94,bloc,heures,0,1,0
3458,2014-11-24,2016-05-24,cdi,2345,269,1.0,377,jour,heures,0,0,1
3459,2016-05-29,,cdi,2345,269,1.0,377,jour,heures,0,0,1
3460,2000-02-22,2000-09-22,cdd,2346,256,1.0,360,nuit,heures,0,1,1
3461,2000-10-28,2001-07-28,cdi,2346,49,1.0,99,nuit,heures,1,0,1
3462,2001-09-26,,cdi,2346,43,0.8,87,nuit,heures,0,1,0
3463,2001-07-07,2002-12-07,cdi,2347,98,1.0,158,jour,heures,0,0,1
3464,2002-06-01,2003-11-01,cdd,2348,203,0.8,291,nuit,heures,0,0,1
3465,2000-07-28,,cdi,2349,144,0.5,204,jour,heures,0,1,1
3466,2001-10-06,2003-01-06,cdi,2350,108,0.8,168,jour,heures,0,0,1
3467,2001-10-21,2002-07-21,cdi,2351,49,1.0,99,nuit,heures,0,0,1
3468,2018-11-07,,cdi,2352,238,0.9,336,jour,heures,1,1,1
3469,2016-09-20,2018-02-20,cdi,2353,44,1.0,88,jour,heures,0,1,0
3470,2000-07-13,2001-01-13,cdi,2354,136,1.0,196,nuit,heures,0,1,1
3471,2001-03-12,2026-03-01,cdd,2354,200,1.0,283,jour,heures,0,0,0
3472,2002-12-31,,cdi,2355,38,0.8,81,jour,heures,0,0,1
3473,2022-03-01,,cdi,2356,47,1.0,97,forfait,jours,0,1,1
3474,2002-12-23,2004-12-23,cdi,2357,247,0.9,350,nuit,heures,0,0,1
3475,2002-09-10,2004-01-10,cdi,2358,265,1.0,373,forfait,jours,0,1,1
3476,2002-05-01,2002-08-01,cdd,2359,73,1.0,130,nuit,heures,0,1,1
3477,2002-11-06,2004-02-06,cdi,2360,238,1.0,338,astreinte,astreinte,1,0,1
3478,2000-04-23,2000-08-23,cdd,2361,153,1.0,215,forfait,jours,0,1,1
3479,2008-09-19,2010-05-19,cdi,2362,19,1.0,47,astreinte,astreinte,0,0,1
3480,2000-09-04,2002-02-04,cdi,2363,247,0.8,349,jour,heures,0,0,0
3481,2016-07-20,2018-02-20,cdi,2364,65,1.0,115,nuit,heures,0,0,1
3482,2018-04-04,2020-01-04,cdi,2364,65,1.0,116,astreinte,astreinte,0,0,1
3483,2020-01-11,2021-01-11,cdi,2364,65,1.0,115,nuit,heures,0,0,1
3484,2021-02-13,2022-04-13,cdi,2364,203,1.0,290,jour,heures,1,0,1
3485,2022-06-12,2023-06-12,cdi,2364,238,1.0,336,jour,heures,0,1,1
3486,2001-02-03,2001-11-03,cdi,2365,221,1.0,317,jour,heures,0,1,1
3487,2002-02-26,2025-12-01,cdd,2366,247,0.6,349,jour,heures,0,0,1
3488,2006-02-06,2007-03-06,cdi,2367,48,0.8,98,forfait,jours,0,0,1
3489,2007-03-15,,cdi,2367,161,1.0,228,jour,heures,0,1,1
3490,2000-04-09,2002-04-09,cdi,2368,258,1.0,362,jour,heures,1,1,1
3491,2002-05-28,2004-02-28,cdi,2368,217,1.0,310,jour,heures,1,0,1
3492,2004-03-18,2006-01-18,cdi,2368,152,0.8,214,forfait,jours,1,0,1
3493,2006-01-24,2006-09-24,cdd,2368,70,1.0,124,nuit,heures,0,1,1
3494,2001-05-11,2002-01-11,cdi,2369,247,0.8,349,jour,heures,1,0,1
3495,2000-01-16,,cdi,2370,260,1.0,364,nuit,heures,0,0,1
3496,2016-11-06,2018-08-06,cdi,2371,73,1.0,129,jour,heures,0,1,1
3497,2018-08-22,2019-11-22,apprenti,2371,73,0.8,129,jour,heures,0,1,1
3498,2020-01-19,2022-01-19,cdi,2371,73,0.8,130,nuit,heures,0,1,1
3499,2008-09-01,2009-08-01,cdi,2372,238,1.0,337,nuit,heures,0,0,1
3500,2002-06-29,,cdi,2373,100,1.0,160,jour,heures,0,0,0
3501,2002-02-04,2002-10-04,cdd,2374,261,1.0,365,nuit,heures,0,0,1
3502,2001-12-01,2003-08-01,cdi,2375,58,1.0,108,jour,heures,0,1,0
3503,2001-05-26,2001-12-26,cdi,2376,196,1.0,277,jour,heures,0,0,0
3504,2002-01-17,2003-10-17,cdi,2376,5,1.0,10,jour,heures,0,1,1
3505,2003-11-11,2004-07-11,cdi,2376,5,1.0,10,jour,heures,0,1,1
3506,2001-05-12,2002-03-12,cdi,2377,136,1.0,196,nuit,heures,0,0,1
3507,2010-04-15,2010-11-15,cdi,2378,299,0.9,416,nuit,heures,1,1,1
3508,2000-05-11,2002-01-11,cdi,2379,41,1.0,85,forfait,jours,0,1,1
3509,2000-02-26,2001-04-26,cdi,2380,238,0.9,338,astreinte,astreinte,0,0,1
3510,2000-12-10,2001-09-10,cdd,2381,21,0.8,50,jour,heures,1,0,1
3511,2000-05-26,2001-06-26,cdi,2382,43,1.0,87,nuit,heures,0,0,0
3512,2001-07-28,2002-06-28,cdi,2382,260,1.0,364,nuit,heures,0,0,1
3513,2002-08-24,2003-11-24,cdi,2382,136,1.0,196,nuit,heures,1,1,1
3514,2001-08-01,2003-02-01,cdi,2383,69,1.0,121,nuit,heures,0,1,1
3515,2003-02-14,,cdi,2383,73,1.0,129,jour,heures,0,0,1
3516,2001-12-05,2003-12-05,cdi,2384,262,0.8,367,bloc,heures,0,1,0
3517,2000-08-21,2001-01-21,cdd,2385,260,1.0,364,nuit,heures,0,1,1
3518,2019-08-31,2020-11-30,cdi,2386,80,1.0,139,forfait,jours,0,1,1
3519,2021-01-19,2021-09-19,cdi,2386,164,1.0,232,nuit,heures,1,1,1
3520,2000-05-06,2001-04-06,cdd,2387,205,0.8,294,jour,heures,0,1,1
3521,2001-02-24,2003-01-24,cdi,2388,258,1.0,362,jour,heures,0,1,1
3522,2003-03-22,2003-12-22,cdi,2388,103,0.5,163,jour,heures,0,0,1
3523,2004-02-05,2004-12-05,cdi,2388,103,1.0,163,jour,heures,0,0,1
3524,2004-12-29,2006-06-29,cdi,2388,205,1.0,294,jour,heures,1,0,1
3525,2006-07-27,2008-07-27,apprenti,2388,205,1.0,294,jour,heures,0,0,1
3526,2000-06-16,2002-02-16,cdi,2389,265,0.5,373,forfait,jours,0,0,1
3527,2010-11-30,2012-08-30,cdi,2390,43,1.0,87,nuit,heures,0,1,1
3528,2015-07-29,2026-01-01,cdd,2391,260,1.0,364,nuit,heures,1,1,1
3529,2000-10-24,2001-10-24,cdi,2392,247,1.0,349,jour,heures,0,0,1
3530,2001-11-11,2003-03-11,cdi,2392,247,1.0,350,nuit,heures,0,0,1
3531,2002-11-22,2002-12-22,cdd,2393,99,0.8,159,jour,heures,1,1,1
3532,2002-06-15,,cdi,2394,238,0.8,337,nuit,heures,0,1,1
3533,2015-10-01,2017-03-01,cdi,2395,260,0.8,364,nuit,heures,0,0,1
3534,2017-04-05,2017-12-05,cdi,2395,260,0.6,364,nuit,heures,1,1,1
3535,2017-12-28,2026-03-01,cdd,2395,260,0.8,364,nuit,heures,0,0,1
3536,2000-09-19,2001-03-19,cdd,2396,43,1.0,87,nuit,heures,0,0,0
3537,2002-06-29,2003-10-29,cdi,2397,43,0.8,87,nuit,heures,0,1,1
3538,2003-11-28,2005-03-28,cdi,2397,43,1.0,87,nuit,heures,0,1,0
3539,2001-12-07,2003-05-07,cdi,2398,260,1.0,364,nuit,heures,1,0,1
3540,2001-11-21,2002-04-21,cdd,2399,217,1.0,310,jour,heures,0,1,1
3541,2002-05-16,2003-04-16,cdi,2399,217,1.0,310,jour,heures,1,0,1
3542,2003-05-01,2003-11-01,cdi,2399,99,0.8,159,jour,heures,0,0,1
3543,2003-11-28,2005-02-28,cdd,2399,258,0.8,362,jour,heures,0,0,1
3544,2002-05-31,2004-01-31,cdi,2400,51,1.0,101,nuit,heures,0,0,1
3545,2000-09-02,2001-11-02,cdi,2401,216,1.0,309,forfait,jours,0,1,1
3546,2001-11-15,2002-09-15,cdi,2401,102,1.0,162,forfait,jours,0,0,1
3547,2002-09-26,,cdi,2401,102,1.0,162,forfait,jours,0,1,0
3548,2000-10-16,2001-08-16,cdi,2402,195,1.0,276,astreinte,astreinte,1,0,1
3549,2000-03-27,2000-09-27,cdd,2403,238,0.8,336,jour,heures,0,1,1
3550,2000-07-03,2001-10-03,cdi,2404,105,1.0,165,jour,heures,0,0,1
3551,2019-11-20,2020-05-20,cdi,2405,22,1.0,52,jour,heures,1,0,0
3552,2002-10-06,2004-05-06,cdi,2406,9,1.0,22,jour,heures,0,0,0
3553,2001-10-06,2002-08-06,cdd,2407,128,0.5,188,forfait,jours,0,1,1
3554,2002-10-21,,cdi,2408,43,1.0,87,nuit,heures,0,1,1
3555,2006-05-20,2007-07-20,cdi,2409,69,1.0,120,jour,heures,0,1,1
3556,2004-08-10,2006-07-10,cdi,2410,108,0.8,168,jour,heures,0,1,1
3557,2013-02-07,,cdi,2411,51,1.0,101,nuit,heures,0,1,1
3558,2001-07-02,2003-05-02,cdi,2412,220,0.5,315,jour,heures,1,1,0
3559,2003-06-27,2005-05-27,cdi,2412,220,1.0,315,jour,heures,0,0,1
